Company Name,fbId,fbPageId,2007 count(*),2008 count(*),2009 count(*),2010 count(*),2011 count(*),2012 count(*),2013 count(*),2014 count(*),2015 count(*),2016 count(*),2007 commentsCount,2008 commentsCount,2009 commentsCount,2010 commentsCount,2011 commentsCount,2012 commentsCount,2013 commentsCount,2014 commentsCount,2015 commentsCount,2016 commentsCount,2007 likesCount,2008 likesCount,2009 likesCount,2010 likesCount,2011 likesCount,2012 likesCount,2013 likesCount,2014 likesCount,2015 likesCount,2016 likesCount,2007 reactionsCount,2008 reactionsCount,2009 reactionsCount,2010 reactionsCount,2011 reactionsCount,2012 reactionsCount,2013 reactionsCount,2014 reactionsCount,2015 reactionsCount,2016 reactionsCount,2007 sharesCount,2008 sharesCount,2009 sharesCount,2010 sharesCount,2011 sharesCount,2012 sharesCount,2013 sharesCount,2014 sharesCount,2015 sharesCount,2016 sharesCount,2007 hasCaption,2008 hasCaption,2009 hasCaption,2010 hasCaption,2011 hasCaption,2012 hasCaption,2013 hasCaption,2014 hasCaption,2015 hasCaption,2016 hasCaption,2007 blankMessage,2008 blankMessage,2009 blankMessage,2010 blankMessage,2011 blankMessage,2012 blankMessage,2013 blankMessage,2014 blankMessage,2015 blankMessage,2016 blankMessage,2007 updatedLater,2008 updatedLater,2009 updatedLater,2010 updatedLater,2011 updatedLater,2012 updatedLater,2013 updatedLater,2014 updatedLater,2015 updatedLater,2016 updatedLater,2007 hasParent,2008 hasParent,2009 hasParent,2010 hasParent,2011 hasParent,2012 hasParent,2013 hasParent,2014 hasParent,2015 hasParent,2016 hasParent,2007 hasPlace,2008 hasPlace,2009 hasPlace,2010 hasPlace,2011 hasPlace,2012 hasPlace,2013 hasPlace,2014 hasPlace,2015 hasPlace,2016 hasPlace,2007 hasMessageTags,2008 hasMessageTags,2009 hasMessageTags,2010 hasMessageTags,2011 hasMessageTags,2012 hasMessageTags,2013 hasMessageTags,2014 hasMessageTags,2015 hasMessageTags,2016 hasMessageTags,2007 hasSource,2008 hasSource,2009 hasSource,2010 hasSource,2011 hasSource,2012 hasSource,2013 hasSource,2014 hasSource,2015 hasSource,2016 hasSource,2007 hasTo,2008 hasTo,2009 hasTo,2010 hasTo,2011 hasTo,2012 hasTo,2013 hasTo,2014 hasTo,2015 hasTo,2016 hasTo,2007 postedFromApp,2008 postedFromApp,2009 postedFromApp,2010 postedFromApp,2011 postedFromApp,2012 postedFromApp,2013 postedFromApp,2014 postedFromApp,2015 postedFromApp,2016 postedFromApp,2007 added_photosStory,2008 added_photosStory,2009 added_photosStory,2010 added_photosStory,2011 added_photosStory,2012 added_photosStory,2013 added_photosStory,2014 added_photosStory,2015 added_photosStory,2016 added_photosStory,2007 shared_storyStory,2008 shared_storyStory,2009 shared_storyStory,2010 shared_storyStory,2011 shared_storyStory,2012 shared_storyStory,2013 shared_storyStory,2014 shared_storyStory,2015 shared_storyStory,2016 shared_storyStory,2007 added_videoStory,2008 added_videoStory,2009 added_videoStory,2010 added_videoStory,2011 added_videoStory,2012 added_videoStory,2013 added_videoStory,2014 added_videoStory,2015 added_videoStory,2016 added_videoStory,2007 mobile_status_updateStory,2008 mobile_status_updateStory,2009 mobile_status_updateStory,2010 mobile_status_updateStory,2011 mobile_status_updateStory,2012 mobile_status_updateStory,2013 mobile_status_updateStory,2014 mobile_status_updateStory,2015 mobile_status_updateStory,2016 mobile_status_updateStory,2007 published_storyStory,2008 published_storyStory,2009 published_storyStory,2010 published_storyStory,2011 published_storyStory,2012 published_storyStory,2013 published_storyStory,2014 published_storyStory,2015 published_storyStory,2016 published_storyStory,2007 created_noteStory,2008 created_noteStory,2009 created_noteStory,2010 created_noteStory,2011 created_noteStory,2012 created_noteStory,2013 created_noteStory,2014 created_noteStory,2015 created_noteStory,2016 created_noteStory,2007 wall_postStory,2008 wall_postStory,2009 wall_postStory,2010 wall_postStory,2011 wall_postStory,2012 wall_postStory,2013 wall_postStory,2014 wall_postStory,2015 wall_postStory,2016 wall_postStory,2007 created_eventStory,2008 created_eventStory,2009 created_eventStory,2010 created_eventStory,2011 created_eventStory,2012 created_eventStory,2013 created_eventStory,2014 created_eventStory,2015 created_eventStory,2016 created_eventStory,2007 noTypeStory,2008 noTypeStory,2009 noTypeStory,2010 noTypeStory,2011 noTypeStory,2012 noTypeStory,2013 noTypeStory,2014 noTypeStory,2015 noTypeStory,2016 noTypeStory
Accenture,20341500871,82,0,2,18,31,4,38,26,41,12,1,0,0,23,36,4,35,11,4,1,0,0,0,0,9,1,6,5,7,4,1,0,0,0,9,1,6,5,7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,2,7,22,6,1,0,0,0,2,0,1,2,1,0,0,0,2,1,4,1,12,21,37,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,18,31,4,38,25,41,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,6,1,1,9,23,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,25,3,34,16,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scripps Health,12150039095,51,0,1,7,40,2,101,83,109,49,7,0,1,3,33,5,68,41,121,20,19,0,0,1,27,0,272,255,2705,290,147,0,0,1,27,0,272,255,2705,292,164,0,0,0,3,0,56,59,196,1646,1625,0,0,0,14,1,25,56,54,24,2,0,0,0,0,0,4,1,0,0,0,0,0,4,23,0,68,59,64,30,4,0,0,0,0,0,4,0,7,4,0,0,0,0,0,0,1,1,12,2,1,0,0,1,15,0,32,59,88,39,5,0,0,0,1,0,0,1,3,5,1,0,1,6,29,2,71,49,27,13,3,0,0,0,0,0,0,0,5,5,1,0,0,0,1,0,43,18,31,13,2,0,0,0,14,1,29,56,65,28,2,0,0,0,0,0,0,0,0,4,1,0,0,1,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,21,1,25,8,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nugget Market,260624001193,30,0,0,18,70,8,79,55,70,49,10,0,0,17,31,6,104,36,93,286,6,0,0,1,40,9,774,382,552,13009,113,0,0,1,40,9,774,382,552,13028,115,0,0,0,4,0,249,24,38,1403,12,0,0,2,2,0,9,12,15,11,1,0,0,0,0,0,0,1,0,1,0,0,0,8,45,4,50,33,45,24,5,0,0,0,1,0,3,1,4,4,1,0,0,0,0,0,0,0,1,4,4,0,0,1,18,2,36,34,40,32,8,0,0,1,0,0,1,2,1,1,0,0,0,17,59,6,44,25,34,19,3,0,0,0,0,0,0,1,4,7,2,0,0,1,12,0,19,20,31,21,7,0,0,2,3,0,12,14,19,15,2,0,0,0,0,0,0,1,0,1,0,0,0,1,7,2,17,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,48,6,31,16,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattel,148757037599,73,0,1,73,322,45,322,568,720,675,104,0,0,58,380,12,618,605,6937,2536,938,0,0,36,1540,19,2315,3031,158403,81330,41395,0,0,36,1540,19,2315,3031,158418,81722,41521,0,0,0,0,0,9,20,9,48,2,0,0,1,34,2,36,64,87,65,7,0,0,1,62,7,22,92,223,309,50,0,1,53,285,39,221,335,482,488,73,0,0,0,60,7,26,94,235,314,51,0,0,0,0,0,0,1,4,3,0,0,0,5,9,2,19,22,33,24,3,0,0,1,20,1,12,26,52,59,10,0,1,68,263,39,301,483,502,364,52,0,0,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,85,9,74,114,237,285,44,0,0,0,0,0,0,0,0,1,0,0,0,5,10,0,2,8,34,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,219,34,240,401,380,287,44,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,45,69,70,9
Children's Healthcare of Atlanta,356527358185,44,0,0,57,480,42,515,475,663,382,55,0,0,28,741,36,3594,3650,5390,3507,449,0,0,26,2652,166,64288,55945,122492,106580,2361,0,0,26,2652,166,64288,55945,122493,107136,3035,0,0,0,4,0,28,157,367,1526,167,0,0,5,39,0,58,40,32,58,13,0,0,4,228,14,285,237,370,174,1,0,0,43,420,33,434,387,504,260,14,0,0,0,226,13,277,228,362,184,7,0,0,0,0,0,1,4,14,7,2,0,0,8,17,0,30,27,32,86,33,0,0,1,10,0,30,21,31,24,9,0,0,49,255,29,241,258,329,152,23,0,0,0,0,0,2,0,0,11,3,0,0,8,53,16,61,93,170,81,20,0,0,6,189,8,225,139,213,156,20,0,0,0,0,0,0,5,1,10,6,0,0,8,74,1,40,36,65,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,140,11,108,100,91,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,81,102,123,54,0
Genentech,146718898672043,62,0,0,0,3,0,16,10,3,4,0,0,0,0,2,0,7,3,0,1,0,0,0,0,0,0,17,1,2,48,0,0,0,0,0,0,17,1,2,48,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MITRE,151373044800,100,0,0,94,219,16,194,77,79,52,8,0,0,111,187,6,236,183,218,487,186,0,0,59,321,7,296,1107,3186,3303,961,0,0,59,321,7,296,1107,3186,3310,972,0,0,0,6,0,4,38,247,221,228,0,0,2,10,2,10,15,19,19,3,0,0,9,29,1,9,5,0,1,0,0,0,70,176,13,134,58,54,30,2,0,0,7,21,1,1,3,3,2,0,0,0,0,0,0,1,0,5,3,1,0,0,2,3,4,21,20,47,34,6,0,0,1,4,1,2,10,8,2,3,0,0,87,199,15,188,61,37,19,2,0,0,0,1,0,9,0,5,4,0,0,0,3,15,0,21,19,28,17,0,0,0,7,28,3,18,20,27,21,3,0,0,0,0,0,1,1,6,1,2,0,0,3,7,0,3,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,167,12,149,35,14,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0
Baptist Health South Florida,127900310965,37,0,0,2,42,10,83,85,218,147,17,0,0,0,45,5,37,518,794,440,81,0,0,2,129,71,358,13341,16434,8753,755,0,0,2,129,71,358,13341,16435,8807,771,0,0,0,7,10,29,614,1162,633,84,0,0,1,5,1,20,28,74,50,5,0,0,0,2,0,2,1,1,1,0,0,0,2,31,6,63,68,142,85,5,0,0,0,1,1,2,1,7,6,2,0,0,0,1,0,1,1,7,13,3,0,0,0,23,10,43,44,139,103,13,0,0,0,1,0,1,3,9,13,0,0,0,2,21,0,45,48,81,49,4,0,0,0,0,0,0,1,6,10,1,0,0,0,9,1,30,29,88,60,8,0,0,1,6,2,27,32,84,59,8,0,0,0,1,0,0,2,4,6,0,0,0,0,11,7,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,22,19,37,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cisco,134134190357,80,0,0,0,0,0,15,3,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NetApp,144947005540685,5,0,0,0,3,0,0,1,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capital One,131080263606125,87,0,0,0,9,0,114,416,779,436,107,0,0,0,16,0,745,1360,1447,496,126,0,0,0,150,0,22472,45760,18579,4173,1234,0,0,0,150,0,22472,45760,18579,4224,1277,0,0,0,14,0,1276,10,39,7,14,0,0,0,0,0,30,10,35,20,5,0,0,0,0,0,40,198,136,109,18,0,0,0,6,0,84,339,433,235,70,0,0,0,1,0,44,185,126,101,17,0,0,0,2,0,0,4,3,2,1,0,0,0,9,0,74,13,27,18,2,0,0,0,0,0,6,9,22,16,7,0,0,0,0,0,1,232,655,327,88,0,0,0,0,0,0,1,0,4,0,0,0,0,4,0,20,32,66,43,6,0,0,0,1,0,45,83,99,82,12,0,0,0,0,0,2,0,2,0,1,0,0,0,4,0,31,27,42,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,547,268,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,93,23,25,9
Kiewit Corporation,210762462323361,126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umpqua Bank,136874746358544,63,0,0,0,11,3,265,167,228,148,20,0,0,0,3,4,282,137,171,109,22,0,0,0,8,0,496,1468,1336,859,180,0,0,0,8,0,496,1468,1336,874,183,0,0,0,2,0,16,122,113,115,30,0,0,0,2,0,22,32,56,39,5,0,0,0,0,0,33,2,1,0,0,0,0,0,8,1,87,100,122,74,10,0,0,0,0,0,31,8,12,8,3,0,0,0,0,0,1,3,6,8,3,0,0,0,2,0,22,71,126,95,10,0,0,0,0,0,5,2,5,4,2,0,0,0,9,3,227,105,110,57,10,0,0,0,0,0,0,1,6,5,0,0,0,0,3,0,23,52,48,46,4,0,0,0,2,0,44,46,73,47,8,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,9,5,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,185,64,86,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Publix Super Markets,209968985766607,72,0,0,0,0,0,59,104,92,56,10,0,0,0,0,0,126,224,205,72,8,0,0,0,0,0,42,86,1000,94,13,0,0,0,0,0,42,86,1000,94,13,0,0,0,0,0,0,3,104,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,104,89,56,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,10,6,7,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,93,84,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,99104920858,110,0,0,2,75,4,163,142,194,136,17,0,0,5,35,0,180,123,207,228,20,0,0,7,56,0,310,1317,2635,4968,490,0,0,7,56,0,310,1317,2635,4976,513,0,0,0,3,0,27,50,61,38,87,0,0,0,37,2,28,29,34,31,7,0,0,0,9,0,3,2,55,43,1,0,0,0,54,4,79,71,146,90,13,0,0,0,0,0,6,4,49,36,0,0,0,0,0,0,2,1,0,2,0,0,0,1,15,1,42,22,16,32,11,0,0,0,4,0,3,0,6,6,1,0,0,1,62,4,127,121,136,74,8,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,24,25,48,28,5,0,0,0,47,4,36,35,61,55,7,0,0,0,0,0,0,0,1,2,1,0,0,1,7,0,10,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,91,81,58,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,6,0
Starbucks,22092443056,67,1,8,72,181,5,145,74,52,81,13,0,0,26,152,1,226,140,160,75,39,0,0,30,310,11,469,249,6292,495,182,0,0,30,310,11,469,249,6292,524,195,0,0,0,0,0,33,32,0,13,0,0,0,0,0,0,3,8,2,9,0,0,0,2,17,0,18,8,16,6,3,1,8,63,143,4,109,38,35,51,5,0,0,2,13,0,16,7,15,8,3,0,0,0,0,0,1,1,2,3,2,0,0,0,3,0,5,2,1,15,1,0,0,0,0,0,0,0,0,4,0,1,8,70,168,5,129,68,37,62,9,0,0,0,1,0,0,1,0,3,0,0,0,0,14,0,19,13,9,18,5,0,0,1,2,0,8,10,6,13,3,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,70,153,4,106,45,26,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,5,7,2,0
Kimpton Hotels & Restaurants,51530158577,15,0,36,154,429,27,296,249,236,209,32,0,23,70,306,16,238,180,984,6870,161,0,15,99,767,23,1063,6080,23501,109135,9266,0,15,99,767,23,1063,6080,23503,109431,9291,0,0,0,2,0,7,0,0,6522,109,0,0,8,35,3,32,23,13,52,16,0,1,46,254,9,153,101,114,60,0,0,24,131,368,20,226,164,141,78,5,0,0,46,250,8,155,101,112,73,2,0,0,0,0,0,3,4,9,3,5,0,0,0,12,0,10,13,8,79,24,0,0,1,8,0,7,6,3,7,0,0,36,108,186,19,146,149,126,75,8,0,0,0,1,0,0,0,0,19,5,0,14,9,18,7,25,38,28,32,7,0,0,38,217,6,137,85,79,106,18,0,0,0,1,0,0,0,0,3,0,0,0,16,54,5,12,2,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,91,115,9,80,86,82,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,42,38,35,13,0
Sherwin-Williams,309180132920,111,0,0,33,241,18,541,638,940,587,81,0,0,23,125,5,958,1138,2392,817,58,0,0,18,161,12,3152,8801,19922,9415,593,0,0,18,161,12,3152,8801,19923,9689,604,0,0,9,19,4,20,15,37,20,4,0,0,3,32,4,36,23,19,22,5,0,0,1,68,2,93,197,472,369,29,0,0,25,198,14,322,359,611,413,51,0,0,0,63,2,91,186,462,357,28,0,0,0,0,0,7,11,7,7,2,0,0,2,11,0,20,31,22,21,8,0,0,0,5,0,11,15,28,37,3,0,0,32,178,16,457,462,483,220,46,0,0,0,0,0,2,2,0,0,4,0,0,4,19,2,81,117,129,74,18,0,0,4,79,7,98,104,208,167,15,0,0,0,0,0,0,0,0,2,2,0,0,1,22,0,4,33,99,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,116,9,314,298,328,129,28,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,44,86,176,140,10
SAS,140344030787,3,0,0,0,0,0,155,90,17,59,22,0,0,0,0,0,357,163,16,84,173,0,0,0,0,0,2389,334,36,130,7401,0,0,0,0,0,2389,334,36,137,7794,0,0,0,0,0,2,1,0,23,957,0,0,0,0,0,10,7,2,3,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,38,24,4,8,3,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,8,4,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,153,89,16,52,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,16,9,2,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,80,14,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
SVB Financial Group,17979232866,35,0,0,0,8,0,40,44,94,85,19,0,0,0,6,0,95,26,96,100,14,0,0,0,46,0,382,470,2262,2323,433,0,0,0,46,0,382,470,2262,2343,446,0,0,0,3,0,54,63,176,145,50,0,0,0,3,0,26,26,39,34,9,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,17,32,50,50,11,0,0,0,0,0,0,2,6,4,1,0,0,0,0,0,0,2,2,4,2,0,0,0,8,0,35,35,88,75,14,0,0,0,1,0,8,7,7,7,1,0,0,0,1,0,6,13,8,11,5,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,7,11,38,39,5,0,0,0,3,0,26,28,46,39,11,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,4,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Fidelity Assurance,333011163569,42,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,116286801731230,117,0,0,6,39,1,41,48,54,68,12,0,0,12,60,0,44,21,38,61,5,0,0,1,21,5,22,44,177,762,118,0,0,1,21,5,22,44,177,776,120,0,0,0,2,0,4,0,18,212,10,0,0,1,12,0,6,6,14,28,6,0,0,0,0,0,1,1,0,0,0,0,0,1,18,1,22,35,30,39,7,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0,5,6,12,38,7,0,0,0,3,0,0,2,2,8,0,0,0,6,38,1,39,45,45,31,5,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,2,6,9,10,2,0,0,1,12,0,7,8,16,32,6,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,31,34,28,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCL Construction Enterprises,109150299248234,26,0,0,0,0,0,8,35,19,1,0,0,0,0,0,0,9,41,7,0,0,0,0,0,0,0,26,104,118,2,0,0,0,0,0,0,26,104,118,2,0,0,0,0,0,0,2,6,8,2,0,0,0,0,0,0,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,12,13,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,1,5,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methodist Hospital System,113508065350010,48,0,0,0,2,0,4,14,44,24,1,0,0,0,1,0,10,0,18,17,1,0,0,0,0,0,73,23,490,444,0,0,0,0,0,0,73,23,490,459,0,0,0,0,0,0,3,5,54,60,0,0,0,0,0,0,0,8,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,14,34,17,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,7,25,14,0,0,0,0,0,0,0,2,4,2,0,0,0,0,2,0,2,8,21,10,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,7,6,0,0,0,0,0,0,0,11,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
